date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
2014-07-15 19:25:01,25,2,23,48,4924,,3972,1,0,9,2014-08-14,2014-08-15,3,1,1,44690,6,0,1,2,50,366,70
2014-07-15 19:27:16,25,2,23,48,4924,,3972,1,0,9,2014-08-14,2014-08-15,3,1,1,25331,6,0,1,2,50,366,96
2014-07-15 22:42:09,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,91
2014-07-15 22:52:39,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,69
2014-07-15 22:53:48,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,41
2014-07-15 22:55:31,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,75
2014-07-15 23:08:25,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,84
2014-07-15 23:09:58,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,83
2014-07-15 23:27:44,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,17
2014-07-15 23:49:26,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,91
2014-07-15 23:55:01,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,2,2,50,366,84
2014-07-15 23:59:46,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,2,2,50,366,68
2014-07-16 00:07:25,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,70
2014-07-16 00:10:30,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,41
2014-07-16 00:13:06,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,41
2014-07-16 00:13:30,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,96
2014-07-16 00:23:02,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,33
2014-07-16 00:23:25,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,91
2014-07-16 00:31:28,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,18
2014-07-16 00:34:12,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,70
2014-07-16 00:35:35,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,91
2014-07-16 00:41:27,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,41
2014-07-16 00:56:13,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,0,1,12132,1,0,1,2,50,366,41
2014-07-16 00:58:00,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,2,0,1,12132,1,0,1,2,50,366,41
2014-07-16 00:58:19,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,2,1,1,12132,1,0,1,2,50,366,41
2014-07-16 01:10:50,25,2,23,48,4924,,3972,1,0,7,2014-08-14,2014-08-15,3,1,1,44690,6,0,1,2,50,366,21
2014-08-26 19:02:51,25,2,23,48,4924,,3972,1,1,7,2015-05-15,2015-05-17,2,0,1,20408,1,0,1,3,82,228,46
2014-10-05 15:24:33,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,2,3,99,1308,30
2014-10-05 15:27:03,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,1,3,99,1308,38
2014-10-05 15:29:32,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,1,3,99,1308,67
2014-10-05 15:33:12,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,1,3,99,1308,20
2014-10-05 15:34:20,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,1,3,99,1308,44
2014-10-05 15:36:40,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,1,3,99,1308,53
2014-10-05 15:39:26,25,2,23,48,4924,,3972,1,0,1,2014-11-07,2014-11-10,2,0,1,33452,1,0,2,3,99,1308,78
2014-08-07 11:17:59,2,3,66,143,6959,789.095,3994,0,0,3,2014-12-03,2014-12-07,2,0,1,8277,1,0,1,2,50,412,25
2014-09-14 08:55:38,2,3,66,143,6959,294.6852,3994,0,0,3,2014-09-25,2014-09-28,2,0,1,26495,1,0,1,2,50,454,44
2014-09-21 18:08:47,2,3,66,143,6959,789.095,3994,0,0,3,2014-12-03,2014-12-07,2,0,1,8277,1,0,1,2,50,412,25
2014-09-21 18:20:35,2,3,66,143,6959,789.0559,3994,0,0,3,2014-12-03,2014-12-07,2,0,1,8277,1,0,1,2,50,412,98
2014-09-23 17:37:14,2,3,66,143,6959,789.0698,3994,0,0,3,2014-12-03,2014-12-07,2,0,1,8277,1,0,1,2,50,412,97
2014-09-23 17:38:23,2,3,66,143,6959,789.0559,3994,0,0,3,2014-12-03,2014-12-07,2,0,1,8277,1,0,1,2,50,412,98
2014-09-23 17:38:44,2,3,66,143,6959,789.0559,3994,0,0,3,2014-12-03,2014-12-07,2,2,1,8277,1,0,1,2,50,412,98
2014-11-27 19:42:00,2,3,66,143,6959,4092.9913,3994,0,0,9,2015-03-11,2015-03-15,2,0,1,267,3,0,1,6,70,1926,30
2014-11-27 19:43:51,2,3,66,143,6959,4095.5567,3994,0,0,9,2015-03-11,2015-03-15,2,0,1,267,3,0,1,6,70,1926,3
2014-12-26 19:59:44,2,3,66,143,6959,1325.6021,3994,0,1,9,2015-02-05,2015-02-10,2,0,1,8831,1,0,1,2,50,655,30
2014-12-26 20:00:23,2,3,66,143,6959,1325.759,3994,0,1,9,2015-02-05,2015-02-10,2,0,1,8831,1,0,1,2,50,655,3
2014-12-26 20:01:14,2,3,66,143,6959,1325.5468,3994,0,1,9,2015-02-05,2015-02-10,2,0,1,8831,1,0,1,2,50,655,99
2013-04-04 23:10:33,24,2,3,58,28400,,4413,0,0,1,2013-05-03,2013-05-05,2,0,1,11079,3,0,1,3,106,753,12
2013-04-04 23:18:14,24,2,3,58,28400,,4413,0,0,1,2013-05-03,2013-05-05,2,0,1,11079,3,1,1,3,106,753,12
2013-04-05 01:34:28,24,2,3,58,28400,,4413,0,0,0,2013-05-03,2013-05-05,1,0,1,11079,3,0,2,3,106,753,12
2013-01-11 13:15:32,13,1,46,171,19639,5754.6706,4539,0,0,5,2013-08-21,2013-08-23,2,2,1,9069,3,0,1,5,203,794,86
2013-01-28 10:45:10,13,1,46,171,9031,,4539,0,0,0,2013-03-31,2013-04-02,5,0,2,23765,1,0,2,6,22,1439,57
2013-01-28 10:45:58,13,1,46,171,9031,,4539,0,0,0,2013-03-31,2013-04-02,5,0,2,23765,1,0,1,6,22,1439,82
2013-01-28 10:46:43,13,1,46,171,9031,,4539,0,0,0,2013-03-31,2013-04-02,5,0,2,23765,1,0,2,6,22,1439,81
2013-03-14 15:12:01,13,1,46,171,43409,881.0374,4539,0,0,9,2013-06-12,2013-06-13,2,1,1,21501,3,0,1,6,208,1274,62
2013-03-14 15:16:57,13,1,46,171,43409,881.0374,4539,0,0,9,2013-06-12,2013-06-13,2,1,1,21501,3,1,1,6,208,1274,62
2013-04-09 18:06:34,13,1,46,171,46087,3906.9076,4539,0,1,9,2013-09-07,2013-09-13,2,0,1,8267,1,1,1,2,50,675,19
2013-06-07 13:34:25,13,1,46,347,30592,3798.8516,4539,0,1,5,2013-12-02,2013-12-07,2,0,1,8267,1,1,1,2,50,675,56
2013-06-12 11:58:14,13,1,46,347,30592,1225.6581,4539,0,1,9,2013-10-28,2013-11-01,2,0,1,8245,1,1,2,6,22,245,20
2013-06-12 16:45:01,13,1,46,347,30592,5406.6016,4539,0,0,9,2013-12-22,2013-12-29,2,1,1,8818,1,0,1,3,99,88,38
2013-08-21 15:15:34,13,1,46,171,15334,1757.403,4539,0,0,5,2013-08-31,2013-09-05,2,0,1,12890,5,0,1,3,0,1447,8
2013-08-21 15:23:09,13,1,46,171,15334,1757.403,4539,0,0,5,2013-08-31,2013-09-05,2,0,1,12890,5,1,1,3,0,1447,8
2013-09-04 11:19:14,13,1,46,171,15334,5516.5118,4539,0,0,9,2013-12-22,2013-12-27,3,1,1,8818,1,0,1,3,99,88,82
2013-09-04 11:21:36,13,1,46,171,15334,5516.5296,4539,0,0,9,2013-12-22,2013-12-27,2,1,1,8818,1,0,2,3,99,88,82
2013-09-27 17:18:31,13,1,46,171,19639,305.0827,4539,0,1,9,2014-05-01,2014-05-04,5,0,2,8213,1,0,3,6,68,275,68
2013-09-27 17:36:20,13,1,46,171,19639,305.0827,4539,0,1,9,2014-05-01,2014-05-04,5,0,2,8213,1,1,1,6,68,275,68
2013-09-27 17:36:55,13,1,46,171,19639,305.0827,4539,0,1,5,2014-05-01,2014-05-04,2,0,1,8213,1,1,1,6,68,275,68
2013-10-09 11:29:17,13,1,46,171,55543,,4539,0,1,9,2013-10-13,2013-10-16,2,0,1,8289,1,0,1,6,107,36,25
2013-10-17 09:10:25,13,1,46,171,43387,148.6847,4539,0,0,9,2013-10-22,2013-10-24,2,0,1,22089,6,0,1,6,46,1089,82
2013-11-17 08:29:26,13,1,46,171,43387,190.4292,4539,0,0,9,2013-11-30,2013-12-01,2,1,1,8813,1,0,1,6,107,186,82
2013-11-17 08:32:18,13,1,46,171,43387,190.4292,4539,0,0,9,2013-11-30,2013-12-01,2,1,1,8813,1,1,1,6,107,186,82
2013-11-20 10:27:40,13,1,46,171,15334,5658.4867,4539,0,0,9,2014-07-31,2014-08-02,2,2,1,8250,1,0,1,2,50,628,71
2013-11-20 10:29:39,13,1,46,171,15334,5655.3159,4539,0,0,9,2014-07-31,2014-08-02,2,2,1,8250,1,0,1,2,50,628,1
2013-11-20 10:48:41,13,1,46,171,15334,5768.073,4539,0,0,9,2014-08-19,2014-08-22,2,2,1,8279,1,0,1,2,50,1230,91
2013-11-20 10:51:13,13,1,46,171,15334,5768.1695,4539,0,0,9,2014-08-19,2014-08-22,2,2,1,8279,1,0,1,2,50,1230,40
2013-11-20 12:00:08,13,1,46,171,15334,5655.3159,4539,0,0,9,2014-07-31,2014-08-02,2,2,1,8250,1,0,2,2,50,628,1
2013-11-20 12:03:02,13,1,46,171,15334,5655.3159,4539,0,0,9,2014-07-31,2014-08-02,2,2,1,8250,1,1,2,2,50,628,1
2013-11-21 11:13:27,13,1,46,171,19639,5761.2438,4539,0,0,9,2014-08-19,2014-08-22,2,2,1,8279,1,0,2,2,50,1230,91
2013-11-21 11:15:09,13,1,46,171,19639,5761.2438,4539,0,0,9,2014-08-19,2014-08-22,2,2,1,8279,1,1,2,2,50,1230,91
2013-11-26 16:29:22,13,1,46,171,15334,860.9727,4539,0,0,9,2013-12-10,2013-12-11,2,0,1,8255,1,0,1,6,77,20,15
2014-01-07 14:46:27,13,1,46,171,16708,,4539,0,0,5,2014-09-08,2014-09-12,2,0,1,47843,1,0,1,6,135,277,64
2014-01-07 14:49:32,13,1,46,171,16708,,4539,0,0,5,2014-09-08,2014-09-12,2,0,1,47843,1,1,1,6,135,277,64
2014-02-08 12:58:03,13,1,46,171,43387,1103.4275,4539,0,0,5,2014-06-19,2014-06-24,5,1,3,8245,1,0,1,6,22,245,46
2014-02-08 13:03:02,13,1,46,171,43387,1103.4275,4539,0,0,5,2014-06-19,2014-06-24,5,1,3,8245,1,1,1,6,22,245,46
2014-03-06 11:00:27,13,1,46,171,43387,593.3261,4539,0,0,5,2014-06-28,2014-07-01,2,0,1,5080,3,0,1,6,204,1762,61
2014-03-06 11:03:15,13,1,46,171,43387,593.3261,4539,0,0,5,2014-06-28,2014-07-01,2,0,1,5080,3,1,1,6,204,1762,61
2014-03-07 16:02:07,13,1,46,171,15334,617.5756,4539,0,0,5,2014-07-01,2014-07-06,2,0,1,21022,6,0,1,6,204,1762,85
2014-03-07 16:03:39,13,1,46,171,15334,617.5756,4539,0,0,5,2014-07-01,2014-07-06,2,0,1,21022,6,1,1,6,204,1762,85
2014-03-14 11:27:08,13,1,46,171,16896,5869.8608,4539,0,0,5,2014-08-19,2014-08-22,2,1,1,8254,1,0,1,2,50,365,72
2014-03-14 11:32:05,13,1,46,171,16896,5869.8608,4539,0,0,5,2014-08-19,2014-08-22,2,1,1,8254,1,1,1,2,50,365,72
2014-03-25 15:52:44,13,1,46,171,19639,69.0572,4539,0,0,5,2014-03-28,2014-03-30,2,0,2,55208,1,0,6,6,204,941,36
2014-03-25 15:53:28,13,1,46,171,19639,68.8896,4539,0,0,5,2014-03-28,2014-03-30,2,0,2,55208,1,0,1,6,204,941,29
2014-03-25 15:53:56,13,1,46,171,19639,68.3193,4539,0,0,5,2014-03-28,2014-03-30,2,0,2,55208,1,0,2,6,204,941,82
2014-03-25 15:54:55,13,1,46,171,19639,69.1755,4539,0,0,5,2014-03-28,2014-03-30,2,0,2,55208,1,0,1,6,204,941,82
2014-03-25 16:06:56,13,1,46,171,19639,69.0572,4539,0,0,5,2014-03-28,2014-03-30,3,0,2,55208,1,0,1,6,204,941,36
2014-03-25 16:08:52,13,1,46,171,19639,69.0572,4539,0,0,5,2014-03-28,2014-03-30,3,0,2,55208,1,1,2,6,204,941,36
2014-04-09 09:56:12,13,1,46,171,19639,1106.0613,4539,0,0,5,2014-06-19,2014-06-24,2,0,1,8245,1,0,2,6,22,245,64
2014-04-28 11:46:46,13,1,46,171,15334,4705.7185,4539,0,0,5,2014-08-09,2014-08-21,2,2,1,11439,1,0,3,4,163,1503,65
2014-04-28 12:16:48,13,1,46,171,15334,4705.7185,4539,0,0,5,2014-08-09,2014-08-21,2,2,1,11439,1,1,1,4,163,1503,65
2014-06-16 10:41:47,13,1,46,171,55543,,4539,0,0,5,2014-09-20,2014-09-30,2,0,1,63687,6,0,1,2,50,700,73
2014-06-16 11:24:44,13,1,46,171,55543,,4539,0,0,5,2014-09-20,2014-09-30,2,0,1,63687,6,0,1,2,50,700,90
2014-06-16 11:26:49,13,1,46,171,55543,,4539,0,0,5,2014-09-20,2014-09-30,2,0,1,63687,6,1,1,2,50,700,90
2014-07-23 15:58:12,13,1,46,171,15334,524.7726,4539,0,0,2,2014-09-13,2014-09-14,5,0,4,20944,6,0,2,6,204,188,53
2014-07-23 15:58:52,13,1,46,171,15334,524.0588,4539,0,0,2,2014-09-13,2014-09-14,5,0,4,20944,6,0,1,6,204,188,85
2014-07-23 15:59:43,13,1,46,171,15334,525.1222,4539,0,0,2,2014-09-13,2014-09-14,5,0,4,20944,6,0,1,6,204,188,14
2014-07-23 16:19:05,13,1,46,171,15334,525.111,4539,0,0,2,2014-09-13,2014-09-14,5,0,4,20944,6,0,1,6,204,188,53
2014-07-23 16:41:28,13,1,46,171,15334,519.2912,4539,0,0,2,2014-09-13,2014-09-14,5,2,4,20949,6,0,1,6,204,188,30
2014-07-31 09:09:40,13,1,46,171,43387,190.0305,4539,0,0,9,2015-04-09,2015-04-11,2,0,1,8813,1,0,1,6,107,186,78
2014-07-31 16:00:56,13,1,46,171,43387,504.2358,4539,0,0,9,2014-09-13,2014-09-14,8,0,4,20934,1,0,1,6,204,1545,43
2014-07-31 16:01:59,13,1,46,171,43387,506.5878,4539,0,0,9,2014-09-13,2014-09-14,8,0,4,20934,1,0,2,6,204,1545,8
2014-07-31 16:05:22,13,1,46,171,43387,506.5878,4539,0,0,9,2014-09-19,2014-09-20,8,0,4,20934,1,0,1,6,204,1545,8
2014-07-31 16:05:47,13,1,46,171,43387,506.5878,4539,0,0,9,2014-09-13,2014-09-14,5,0,4,20934,1,0,3,6,204,1545,8
2014-08-01 09:37:02,13,1,46,171,15334,770.0807,4539,0,0,1,2014-08-31,2014-09-01,2,0,1,24983,6,0,2,6,11,26,16
2014-08-01 09:44:07,13,1,46,171,15334,104.25,4539,0,0,9,2014-08-05,2014-08-06,3,0,2,21595,6,0,2,6,144,1013,82
2014-08-01 09:48:00,13,1,46,171,15334,770.0807,4539,0,0,1,2014-09-07,2014-09-10,2,0,1,24983,6,0,1,6,11,26,16
2014-08-01 09:48:57,13,1,46,171,15334,180.1162,4539,0,0,9,2014-10-24,2014-10-25,5,0,4,31208,4,0,2,6,144,7,2
2014-08-01 09:49:30,13,1,46,171,15334,179.8827,4539,0,0,9,2014-10-24,2014-10-25,5,0,4,31208,4,0,1,6,144,7,25
2014-08-01 11:24:51,13,1,46,171,15334,118.1389,4539,0,0,1,2014-08-01,2014-08-02,2,0,1,17459,5,0,1,6,144,24,59
2014-08-01 11:26:11,13,1,46,171,15334,119.462,4539,0,0,1,2014-08-01,2014-08-02,2,0,1,17459,5,0,2,6,144,24,46
2014-08-01 12:20:09,13,1,46,171,15334,119.462,4539,0,0,5,2014-08-01,2014-08-02,2,0,1,17459,5,0,1,6,144,24,46
2014-08-01 12:22:27,13,1,46,171,15334,119.462,4539,0,0,5,2014-08-01,2014-08-02,2,0,1,17459,5,1,1,6,144,24,46
2014-08-09 12:10:26,13,1,46,171,43387,179.6166,4539,0,0,9,2014-10-24,2014-10-25,4,0,3,31208,4,0,1,6,144,7,25
2014-08-09 12:12:35,13,1,46,171,43387,179.6166,4539,0,0,9,2014-10-22,2014-10-24,1,0,1,31208,4,0,1,6,144,7,25
2014-08-09 12:15:15,13,1,46,171,43387,179.6694,4539,0,0,9,2014-10-24,2014-10-25,4,0,3,31208,4,0,1,6,144,7,11
2014-08-11 09:46:28,13,1,46,171,43659,,4539,0,0,5,2014-10-22,2014-10-24,1,0,1,31208,4,0,1,6,144,7,11
2014-08-11 09:51:49,13,1,46,171,43659,,4539,0,0,5,2014-10-22,2014-10-24,1,0,1,31208,4,1,1,6,144,7,11
2014-08-11 09:52:57,13,1,46,171,43659,,4539,0,0,5,2014-10-24,2014-10-25,4,0,3,31208,4,0,1,6,144,7,11
2014-08-11 09:54:11,13,1,46,171,43659,,4539,0,0,5,2014-10-24,2014-10-25,4,0,3,31208,4,1,1,6,144,7,11
2014-08-25 15:12:07,13,1,46,171,19639,87.7825,4539,0,0,9,2014-09-11,2014-09-17,1,0,1,8439,6,0,1,6,144,13,83
2014-08-25 15:17:31,13,1,46,171,19639,5755.0846,4539,0,0,9,2014-11-20,2014-11-26,2,0,1,24654,6,0,1,2,50,358,83
2014-08-25 15:18:44,13,1,46,171,19639,5755.2545,4539,0,0,9,2014-11-20,2014-11-26,2,0,1,24654,6,0,2,2,50,358,28
2014-08-25 15:22:59,13,1,46,171,19639,5755.2962,4539,0,0,9,2014-11-20,2014-11-26,2,0,1,24654,6,0,1,2,50,358,72
2014-08-25 15:37:43,13,1,46,171,19639,87.1188,4539,0,0,9,2014-09-11,2014-09-17,1,0,1,8741,1,0,1,6,144,13,61
2014-08-25 16:42:57,13,1,46,171,19639,5755.0846,4539,0,0,5,2014-11-20,2014-11-26,2,0,1,24654,6,0,6,2,50,358,83
2014-09-03 11:01:14,13,1,46,171,43387,393.9279,4539,0,0,9,2015-05-09,2015-05-12,2,0,1,6898,3,0,1,6,144,777,81
2014-09-03 12:18:09,13,1,46,171,43387,312.4179,4539,0,0,9,2014-09-06,2014-09-08,4,0,1,18881,1,0,1,6,68,293,14
2014-09-03 12:19:32,13,1,46,171,43387,314.9921,4539,0,0,9,2014-09-06,2014-09-08,4,0,1,18881,1,0,1,6,68,293,14
2014-09-15 17:46:51,13,1,46,171,19639,2959.069,4539,0,1,9,2014-09-20,2014-09-26,2,0,1,468,1,0,2,3,48,153,26
2014-09-15 17:49:24,13,1,46,171,19639,2960.1924,4539,0,1,9,2014-09-20,2014-09-26,2,0,1,468,1,0,1,3,48,153,64
2014-09-17 16:44:00,13,1,46,171,43387,3914.9942,4539,0,1,5,2014-10-30,2014-11-04,2,0,1,8267,1,0,3,2,50,675,40
2014-09-17 18:02:52,13,1,46,171,43387,3914.9942,4539,0,1,5,2014-10-30,2014-11-04,2,0,1,8267,1,1,1,2,50,675,40
2014-09-29 16:35:33,13,1,46,171,43387,614.5652,4539,0,0,5,2015-06-29,2015-07-02,2,0,1,8788,1,0,6,6,77,2,37
2014-09-29 17:16:00,13,1,46,171,43387,614.5652,4539,0,0,5,2015-06-29,2015-07-02,2,0,1,8788,1,1,1,6,77,2,37
2014-10-07 15:15:58,13,1,46,171,15334,5909.8885,4539,0,0,1,2015-02-10,2015-02-15,2,2,1,47121,3,0,1,4,146,1548,30
2014-10-07 15:16:55,13,1,46,171,15334,5909.8885,4539,0,0,1,2015-02-16,2015-02-18,2,2,1,47121,3,0,2,4,146,1548,30
2014-10-09 09:03:07,13,1,46,171,43387,109.0116,4539,0,0,9,2014-10-24,2014-10-26,1,0,1,21595,6,0,1,6,144,1013,46
2014-10-09 09:03:25,13,1,46,171,43387,109.0116,4539,0,0,9,2014-10-24,2014-10-26,2,0,1,21595,6,0,2,6,144,1013,46
2014-10-15 18:06:02,13,1,46,171,15334,5863.6256,4539,0,0,5,2015-02-18,2015-02-19,2,0,1,22430,6,0,1,4,146,1517,62
2014-10-15 18:08:08,13,1,46,171,15334,5863.6256,4539,0,0,5,2015-02-18,2015-02-19,2,0,1,22430,6,1,1,4,146,1517,62
2014-11-03 17:21:24,13,1,46,171,15334,120.32,4539,0,0,9,2015-06-12,2015-06-13,2,0,1,8743,1,0,1,6,144,24,25
2014-11-03 17:22:14,13,1,46,171,15334,120.4017,4539,0,0,9,2015-06-12,2015-06-13,2,0,1,8743,1,0,1,6,144,24,42
2014-11-04 11:38:39,13,1,46,171,19639,4604.4255,4539,0,0,9,2015-03-05,2015-03-14,2,0,1,12257,6,0,1,4,51,1509,17
2014-11-04 11:40:50,13,1,46,171,19639,126.1062,4539,0,0,9,2015-06-12,2015-06-13,9,0,5,8743,1,0,4,6,144,24,25
2014-11-04 11:42:47,13,1,46,171,19639,126.1062,4539,0,0,9,2015-06-12,2015-06-13,3,0,2,8743,1,0,1,6,144,24,25
2014-11-04 11:43:40,13,1,46,171,19639,126.1909,4539,0,0,9,2015-06-12,2015-06-13,3,0,2,8743,1,0,1,6,144,24,42
2014-11-10 17:22:53,13,1,46,171,15334,390.2201,4539,0,0,9,2015-05-09,2015-05-12,2,0,1,6898,3,0,1,6,144,777,99
2014-11-13 12:56:29,13,1,46,171,43387,123.545,4539,0,0,9,2015-06-12,2015-06-14,2,0,1,8743,1,0,1,6,144,24,42
2014-12-04 13:21:09,13,1,46,171,43387,5775.6051,4539,0,0,9,2014-12-27,2015-01-05,1,0,1,5401,6,0,1,3,182,83,3
2014-12-04 13:21:53,13,1,46,171,43387,5775.6566,4539,0,0,9,2014-12-27,2015-01-05,1,0,1,5401,6,0,1,3,182,83,57
2014-09-14 14:31:20,11,3,205,354,44764,288.2286,4704,1,0,0,2015-02-14,2015-02-15,2,0,1,8262,1,0,1,2,198,384,99
2014-09-14 14:35:02,11,3,205,354,44764,288.0325,4704,1,0,0,2015-02-14,2015-02-15,2,0,1,8262,1,0,2,2,198,384,95
2013-06-23 23:38:56,33,2,194,38,42328,,5131,1,1,9,2013-11-22,2013-11-28,2,0,1,8242,1,0,1,3,171,61,57
2013-06-24 20:57:59,33,2,194,38,42328,,5131,1,1,9,2013-11-21,2013-11-27,2,0,1,8242,1,0,1,3,171,61,16
2013-06-24 21:00:03,33,2,194,38,42328,,5131,1,1,9,2013-11-21,2013-11-27,2,0,1,8242,1,0,1,3,171,61,47
2013-06-24 21:01:23,33,2,194,38,42328,,5131,1,1,9,2013-11-21,2013-11-27,2,0,1,8242,1,0,1,3,171,61,10
2013-06-24 21:04:56,33,2,194,38,42328,,5131,1,1,9,2013-11-21,2013-11-27,2,0,1,8242,1,0,1,3,171,61,54
2013-06-24 21:05:59,33,2,194,38,42328,,5131,1,1,9,2013-11-21,2013-11-27,2,0,1,8242,1,0,3,3,171,61,51
2014-10-24 18:00:44,2,3,66,348,34112,,5677,1,1,9,2015-07-31,2015-08-06,2,2,1,8791,1,0,1,4,8,110,65
2014-10-24 18:12:29,2,3,66,348,34112,,5677,1,1,9,2015-07-31,2015-08-06,2,2,1,8791,1,0,1,4,8,110,66
2014-10-24 18:13:17,2,3,66,348,34112,,5677,1,1,9,2015-07-31,2015-08-06,2,2,1,8791,1,0,1,4,8,110,65
2014-11-08 02:22:40,2,3,66,348,34112,,5677,1,0,0,2015-11-27,2015-11-29,2,0,1,11569,1,0,1,2,50,623,21
2013-09-05 11:54:48,24,2,3,51,42966,,5736,0,0,9,2013-10-16,2013-10-21,1,0,1,8807,1,0,1,0,63,1193,60
2013-09-05 16:34:20,24,2,3,51,42966,,5736,0,0,5,2013-10-16,2013-10-21,1,0,1,8807,1,0,1,0,63,1193,60
2013-09-10 10:54:13,17,1,133,12,45238,,5736,1,1,0,2013-11-16,2013-11-23,2,0,1,8215,1,0,1,6,208,951,9
2014-03-06 11:12:19,17,1,133,12,12040,,5736,0,1,9,2014-05-03,2014-05-10,2,0,1,8740,1,0,1,6,105,1871,78
2014-04-18 10:21:50,17,1,133,29,1493,,5736,0,1,9,2014-05-02,2014-05-09,2,0,1,12055,1,0,3,6,31,304,67
2014-04-18 10:26:33,17,1,133,29,1493,,5736,0,1,9,2014-05-02,2014-05-09,2,0,1,12055,1,0,2,6,31,304,99
2014-01-10 21:47:59,10,0,182,416,32100,3269.5288,5770,0,1,0,2014-07-18,2014-07-25,2,2,1,11439,1,0,6,4,163,1503,65
2014-01-10 22:31:11,10,0,182,416,32100,3269.872,5770,0,1,0,2014-07-17,2014-07-25,2,2,1,11439,1,0,1,4,163,1503,52
2014-01-10 22:32:13,10,0,182,416,32100,3269.5288,5770,0,1,0,2014-07-17,2014-07-25,2,2,1,11439,1,0,7,4,163,1503,65
2014-07-20 13:42:28,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,1657,3,0,1,3,151,1189,78
2014-07-20 13:42:34,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,1657,3,0,1,3,151,1189,30
2014-07-20 13:42:38,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,1657,3,0,1,3,151,1189,44
2014-07-27 09:59:21,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,5546,1,0,1,3,151,1426,58
2014-07-27 10:01:07,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,5546,1,0,1,3,151,1426,60
2014-08-02 01:13:37,33,2,194,38,42328,,5776,0,0,2,2014-10-04,2014-10-06,2,0,1,5546,1,0,1,3,151,1426,58
2014-10-07 13:54:08,2,3,66,356,22202,2440.8916,6258,0,1,9,2015-02-19,2015-02-21,1,0,1,8267,1,0,3,2,50,675,70
2014-10-07 14:02:36,2,3,66,356,22202,2440.8916,6258,0,1,9,2014-11-13,2014-11-14,1,0,1,8267,1,0,1,2,50,675,70
